x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
17,-232,98,246,16,17,5
17,-233,97,246,16,17,5
17,-232,98,246,16,18,5
17,-232,98,246,16,18,5
17,-233,97,246,16,18,5
17,-232,98,246,16,18,5
17,-232,99,246,16,18,5
18,-232,98,246,16,18,5
17,-233,98,247,16,18,5
17,-232,98,246,16,18,5
17,-233,98,246,16,18,5
17,-232,98,246,16,17,5
17,-232,97,246,16,18,5
17,-233,97,246,16,18,5
17,-233,98,246,16,18,5
17,-233,98,246,16,18,5
17,-233,97,246,16,17,5
17,-233,98,246,16,17,5
17,-233,97,246,16,17,5
17,-233,98,246,16,17,5
17,-233,97,246,16,17,5
17,-232,98,246,16,17,5
17,-232,98,246,16,17,5
17,-233,97,246,16,17,6
14,-232,100,255,16,0,6
33,-243,43,246,5,2,6
-58,-213,132,190,10,168,6
-86,-207,118,173,-9,172,6
-27,-219,121,203,2,143,6
-11,-231,100,197,2,163,6
-3,-238,83,206,4,149,6
-4,-228,108,210,3,145,6
-5,-235,90,214,4,134,6
-5,-235,89,215,4,134,6
-5,-235,89,217,4,130,6
-5,-236,90,217,3,130,6
-5,-236,89,217,3,129,6
-5,-236,89,217,4,130,6
-5,-235,89,217,3,129,6
-5,-235,89,218,3,129,6
-5,-235,89,217,3,130,6
-5,-236,89,218,3,128,6
-5,-236,90,218,3,129,6
-5,-236,89,218,3,128,6
-5,-236,89,218,3,129,6
-5,-236,89,218,3,129,6
-5,-236,89,219,3,128,6
-5,-236,89,217,3,129,6
-5,-236,88,219,3,127,6
-5,-236,89,218,3,128,6
-5,-236,89,219,3,127,6
-5,-236,89,219,3,126,6
-5,-236,90,219,3,127,6
-5,-235,91,219,3,126,6
-5,-235,90,221,4,123,6
-4,-235,91,220,4,124,6
-5,-235,90,220,3,126,6
-5,-235,91,221,3,124,6
-5,-235,91,221,3,125,6
-2,-233,95,221,4,123,6
-4,-233,97,220,5,124,6
-6,-234,92,221,4,124,6
-7,-236,88,221,4,124,6
-6,-235,90,222,5,121,6
-7,-235,88,221,4,123,6
-7,-235,91,221,5,123,6
-7,-235,90,221,4,124,6
-7,-235,90,221,4,123,6
-7,-235,90,220,4,124,6
-6,-235,89,221,3,123,6
-7,-235,90,221,4,123,6
-7,-235,90,221,4,123,6
-6,-235,90,221,4,122,6
-7,-235,91,221,4,123,6
-7,-235,90,222,4,122,6
-7,-235,90,222,4,122,6
-7,-235,90,221,4,124,6
-6,-235,90,221,4,123,6
-6,-235,90,221,4,123,6
-6,-235,90,221,4,123,6
