x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
245,0,-80,-29,-34,-249,11
243,2,-84,-29,-34,-249,11
243,2,-84,-29,-34,-249,11
244,2,-82,-29,-34,-249,11
244,1,-83,-29,-34,-249,11
244,2,-83,-30,-35,-249,11
244,1,-83,-30,-35,-249,11
244,2,-83,-29,-35,-249,11
244,2,-84,-30,-34,-249,11
244,3,-83,-30,-34,-249,11
243,2,-84,-30,-34,-249,11
243,2,-84,-30,-34,-250,11
244,2,-84,-30,-35,-249,11
243,2,-85,-30,-35,-249,11
243,2,-85,-30,-35,-248,11
243,1,-85,-31,-35,-249,11
243,2,-84,-30,-35,-249,11
244,2,-83,-31,-35,-249,11
244,2,-83,-30,-35,-248,11
243,2,-85,-31,-35,-249,11
243,2,-84,-31,-35,-249,12
243,3,-84,-31,-35,-249,12
243,2,-84,-31,-35,-248,12
243,3,-84,-31,-35,-249,12
243,2,-85,-30,-35,-249,12
210,-10,-141,-7,-39,-237,12
229,-34,-106,-20,-47,-254,12
205,4,-150,-21,-43,-249,12
222,-18,-130,-23,-42,-249,12
223,-20,-127,-25,-43,-249,12
216,-9,-140,-26,-43,-249,12
221,-20,-131,-25,-43,-249,12
220,-19,-133,-25,-44,-249,12
220,-19,-132,-25,-43,-249,12
217,-15,-137,-25,-43,-249,12
216,-13,-139,-26,-43,-249,12
217,-14,-137,-25,-44,-249,12
218,-15,-136,-26,-44,-248,12
220,-18,-133,-26,-44,-248,12
218,-15,-136,-25,-44,-249,12
219,-17,-134,-26,-45,-249,12
218,-16,-134,-26,-44,-249,12
219,-17,-134,-25,-44,-248,12
218,-15,-135,-25,-44,-249,12
219,-18,-133,-25,-45,-248,12
217,-15,-137,-25,-45,-249,12
217,-13,-138,-24,-45,-249,12
219,-16,-134,-24,-45,-249,12
217,-9,-137,-25,-45,-249,12
217,-7,-137,-24,-45,-249,12
219,-9,-135,-26,-45,-248,12
218,-15,-135,-25,-46,-248,12
218,-16,-135,-25,-46,-248,12
219,-17,-134,-25,-46,-248,12
219,-15,-134,-25,-46,-248,12
219,-15,-135,-25,-46,-248,12
219,-17,-135,-24,-45,-248,12
217,-15,-136,-24,-45,-249,12
217,-13,-137,-23,-45,-249,12
218,-15,-135,-24,-46,-249,12
218,-15,-135,-24,-46,-248,12
218,-15,-136,-24,-46,-249,12
219,-16,-134,-24,-45,-249,12
219,-15,-135,-24,-45,-248,12
218,-15,-135,-24,-45,-248,12
218,-15,-135,-24,-45,-249,12
219,-15,-134,-24,-45,-248,12
220,-16,-133,-23,-45,-249,12
220,-17,-133,-24,-45,-249,12
220,-18,-131,-23,-45,-249,12
220,-16,-133,-23,-45,-248,12
220,-17,-131,-23,-46,-248,12
220,-15,-133,-23,-45,-248,12
220,-16,-133,-23,-45,-248,12
219,-16,-133,-23,-45,-249,12
219,-16,-134,-23,-45,-249,12
219,-15,-134,-23,-45,-248,12
219,-15,-134,-24,-45,-248,12
220,-16,-133,-15,-48,-248,12
