id,x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
fabio,13,148,201,246,-6,-25,6
fabio,17,147,202,246,-7,-24,6
fabio,32,130,222,245,6,29,6
fabio,-1,-43,263,237,16,36,6
fabio,-8,-6,261,209,23,104,6
fabio,-2,-1,255,184,38,166,6
fabio,47,133,210,244,12,32,6
fabio,30,150,198,247,11,24,6
fabio,37,154,194,245,7,33,6
fabio,38,154,193,247,7,32,6
fabio,39,152,196,246,6,32,6
fabio,38,152,195,246,6,32,6
fabio,37,154,193,246,6,31,6
fabio,38,153,193,247,6,31,6
fabio,39,152,195,247,6,31,6
fabio,40,153,193,247,6,32,6
fabio,41,153,194,247,6,31,6
fabio,40,152,195,247,5,31,6
fabio,40,153,194,247,6,31,6
fabio,39,154,193,247,5,31,6
fabio,39,153,195,247,5,31,6
fabio,40,152,194,247,5,31,6
fabio,40,154,192,247,6,31,6
fabio,42,153,193,247,5,31,6
fabio,42,153,193,247,5,31,6
fabio,42,154,193,247,5,31,6
fabio,43,152,193,246,5,31,6
fabio,42,152,194,247,5,31,6
fabio,43,153,193,246,5,31,6
fabio,43,153,193,247,5,31,6
fabio,43,151,194,247,5,31,6
fabio,42,154,192,247,4,30,6
fabio,44,153,193,247,5,31,6
fabio,44,152,194,247,5,31,6
fabio,45,153,192,247,5,31,6
fabio,46,153,193,247,4,30,6
fabio,46,152,194,247,4,31,6
fabio,45,152,193,247,4,30,6
fabio,46,150,195,247,4,31,6
fabio,45,152,193,247,4,31,6
fabio,46,152,194,247,4,31,6
fabio,46,151,194,247,4,31,6
fabio,46,152,193,247,4,30,6
fabio,46,152,193,247,4,31,6
fabio,47,152,193,247,4,30,6
fabio,47,152,193,247,4,30,6
fabio,47,151,194,247,4,30,6
fabio,46,150,195,247,4,30,6
fabio,47,151,194,247,5,30,6
fabio,47,150,195,247,4,30,6
fabio,47,151,194,247,4,30,6
fabio,47,151,194,247,4,30,6
fabio,46,151,195,247,4,30,6
fabio,46,151,195,247,4,30,6
fabio,48,150,195,247,4,30,6
fabio,48,151,194,247,4,30,6
fabio,47,150,195,247,4,30,6
fabio,47,152,194,246,4,30,6
fabio,48,150,194,247,4,31,6
fabio,48,148,197,246,4,31,7
fabio,48,149,195,245,6,37,7
fabio,4,138,206,236,8,81,7
fabio,-15,101,234,211,16,127,7
fabio,-104,40,234,61,19,268,7
fabio,-143,53,208,60,22,256,7
fabio,-191,27,162,26,33,263,7
fabio,-150,45,201,19,41,263,7
fabio,-167,19,149,28,41,261,7
fabio,-190,4,164,40,39,261,7
fabio,-203,-19,154,40,40,261,7
fabio,-223,-3,119,55,31,259,7
fabio,-224,-19,118,42,30,261,7
fabio,-234,-17,90,36,32,262,7
fabio,-214,8,132,40,32,261,7
fabio,-219,1,123,42,31,261,7
fabio,-217,4,129,40,31,261,7
fabio,-214,5,131,38,32,262,7
fabio,-216,3,129,39,32,262,7
fabio,-217,5,128,40,31,261,7
fabio,-216,6,128,40,31,262,7
fabio,-213,7,134,39,32,262,7
fabio,-216,2,130,40,32,262,7
fabio,-214,7,132,40,32,262,7
fabio,-214,7,133,41,32,261,7
fabio,-211,10,136,41,32,261,7
fabio,-212,10,136,40,32,261,7
fabio,-213,4,136,41,32,261,7
fabio,-212,9,135,41,31,261,7
fabio,-213,5,134,43,31,261,7
fabio,-212,6,136,41,31,261,7
fabio,-212,8,135,42,31,261,7
fabio,-213,7,134,41,31,261,7
fabio,-212,7,136,41,31,262,7
fabio,-211,9,137,42,30,261,7
fabio,-212,7,136,42,31,261,7
fabio,-210,8,138,41,31,261,7
fabio,-210,8,137,42,31,261,7
fabio,-212,4,135,42,31,261,7
fabio,-211,6,137,41,31,261,7
fabio,-210,4,139,42,31,261,7
fabio,-209,8,138,42,31,261,7
fabio,-211,7,137,42,31,261,7
fabio,-211,6,137,42,31,261,7
fabio,-205,11,145,41,32,261,7
fabio,-207,10,142,42,31,261,7
fabio,-210,8,138,43,31,261,7
fabio,-209,8,141,42,32,261,7
fabio,-208,4,140,42,31,261,7
fabio,-208,8,140,42,31,261,7
fabio,-208,8,140,42,31,261,7
fabio,-208,7,141,41,32,261,7
fabio,-206,9,144,41,32,261,7
fabio,-207,8,142,42,31,261,7
fabio,-208,7,141,42,32,261,7
fabio,-206,9,143,42,31,261,7
fabio,-208,6,142,42,32,262,7
fabio,-208,6,142,41,32,261,7
fabio,-206,7,144,41,32,261,7
fabio,-206,7,144,41,32,261,8
fabio,-207,5,143,42,32,261,8
fabio,-205,8,147,57,28,259,8
fabio,-211,-14,138,-5,60,255,8
fabio,-215,-17,131,-14,25,266,8
fabio,-215,-13,132,-15,30,265,8
fabio,-214,-9,134,-17,29,265,8
fabio,-218,-21,126,-18,30,264,8
fabio,-213,-16,135,-18,30,265,8
fabio,-210,-9,141,-18,29,264,8
fabio,-211,-7,139,-18,30,264,8
fabio,-213,-8,136,-19,30,265,8
fabio,-210,-7,140,-20,30,264,8
fabio,-211,-7,139,-19,30,264,8
fabio,-211,-6,138,-19,29,264,8
fabio,-211,-9,140,-19,30,265,8
fabio,-210,-8,140,-20,30,264,8
fabio,-212,-7,137,-20,30,265,8
fabio,-211,-8,139,-20,30,264,8
fabio,-211,-9,139,-19,30,264,8
fabio,-213,-8,136,-19,30,264,8
fabio,-212,-8,138,-19,30,264,8
fabio,-210,-8,141,-20,30,265,8
fabio,-213,-6,135,-19,30,264,8
fabio,-212,-6,137,-20,29,264,8
fabio,-210,-9,140,-20,30,264,8
fabio,-211,-7,138,-20,30,264,8
fabio,-210,-9,139,-20,30,264,8
fabio,-210,-10,140,-20,30,264,8
fabio,-210,-7,140,-20,30,264,8
fabio,-212,-6,138,-20,30,264,8
fabio,-211,-10,139,-20,30,265,8
fabio,-211,-7,139,-20,30,265,8
fabio,-210,-7,139,-20,30,265,8
fabio,-211,-11,139,-20,30,264,8
fabio,-211,-8,139,-20,30,265,8
fabio,-210,-8,140,-20,30,264,8
fabio,-211,-6,139,-20,30,264,8
fabio,-210,-7,139,-20,30,264,8
fabio,-211,-7,139,-20,30,264,8
fabio,-210,-8,139,-20,30,264,8
fabio,-210,-3,140,-20,30,264,8
fabio,-214,-13,135,-20,30,265,8
fabio,-209,-5,141,-21,30,264,8
fabio,-210,-6,140,-21,30,264,8
fabio,-210,-6,140,-21,30,264,8
fabio,-211,-7,139,-21,30,264,8
fabio,-211,-7,139,-21,31,264,8
fabio,-211,-8,139,-21,30,264,8
fabio,-211,-9,139,-21,30,264,8
fabio,-211,-6,139,-21,30,265,8
fabio,-210,-5,140,-21,30,264,8
fabio,-209,-5,142,-21,30,264,8
fabio,-211,-8,139,-21,30,264,8
fabio,-210,-8,139,-21,30,265,8
fabio,-212,-10,138,-21,30,264,8
fabio,-210,-6,140,-21,30,264,8
fabio,-211,-7,139,-21,30,264,8
fabio,-211,-8,139,-21,30,264,8
fabio,-211,-6,139,-21,31,264,9
fabio,-209,-4,142,-21,30,264,9
fabio,-204,-9,146,-32,25,249,9
fabio,-218,-32,126,-54,26,260,9
fabio,-199,1,155,-58,29,259,9
fabio,-213,-13,136,-53,28,260,9
fabio,116,98,205,-64,29,257,9
fabio,127,98,197,-65,29,257,9
fabio,158,107,169,-67,31,256,9
fabio,193,-37,111,-67,31,256,9
fabio,99,174,131,-67,31,256,9
fabio,99,-132,-173,-68,30,256,9
fabio,30,-175,-185,-67,29,256,9
fabio,5,-172,-192,-64,21,257,9
fabio,4,-172,-191,-61,26,258,9
fabio,4,-172,-190,-63,27,258,9
fabio,4,-172,-190,-64,27,257,9
fabio,4,-176,-187,-72,6,256,9
fabio,164,-85,-160,-71,6,256,9
fabio,-210,77,-102,-63,21,258,9
fabio,-244,-42,-78,-64,24,257,9
fabio,-238,-59,-58,-62,27,258,9
fabio,-235,-100,-18,-66,25,256,9
fabio,-238,-40,-64,-66,26,257,9
fabio,-229,-58,-53,-76,-12,255,9
fabio,-212,-67,-115,-109,-122,195,9
fabio,-234,-70,52,-30,38,262,9
fabio,-208,-69,129,-50,37,258,9
fabio,-215,-89,101,-46,34,261,9
fabio,-209,-88,113,-46,34,261,9
fabio,-214,-92,96,-45,35,260,9
fabio,-213,-89,102,-44,35,261,9
fabio,-207,-74,124,-44,35,261,9
fabio,-213,-85,107,-45,34,261,9
fabio,-207,-71,126,-43,35,261,9
fabio,-209,-75,122,-44,35,260,9
fabio,-213,-81,109,-44,34,261,9
fabio,-209,-74,120,-44,35,261,9
fabio,-212,-79,114,-45,35,261,9
fabio,-205,-59,135,-45,35,260,9
fabio,-211,-72,119,-46,35,260,9
fabio,-209,-72,122,-46,35,260,9
fabio,-208,-66,127,-46,35,260,9
fabio,-209,-70,124,-47,35,260,9
fabio,-208,-66,127,-47,35,260,9
fabio,-210,-70,122,-48,35,260,9
fabio,-209,-70,123,-48,35,260,9
fabio,-209,-68,124,-48,35,260,9
fabio,-209,-71,123,-48,35,260,9
fabio,-207,-65,129,-48,35,260,9
fabio,-210,-72,122,-48,35,260,9
fabio,-208,-72,123,-48,35,260,9
fabio,-208,-69,127,-49,34,260,9
fabio,-208,-71,124,-48,34,260,9
fabio,-214,-79,108,-49,35,260,9
fabio,-208,-73,122,-49,35,260,9
fabio,-209,-71,124,-49,34,260,9
fabio,-210,-75,119,-49,35,260,9
fabio,-210,-79,117,-49,35,260,9
fabio,-214,-81,108,-49,34,260,10
fabio,-208,-76,122,-49,35,260,10
fabio,-228,-67,77,-69,47,252,10
fabio,-105,-181,141,1,30,267,10
fabio,63,-79,211,217,-11,59,10
fabio,177,-169,79,-21,-89,-232,10
fabio,260,-47,-6,-60,-91,-224,10
fabio,246,-52,56,-38,-78,-237,10
fabio,242,-60,65,-32,-75,-238,10
fabio,250,-53,24,-38,-74,-236,10
fabio,247,-49,64,-35,-74,-238,10
fabio,245,-52,62,-33,-73,-239,10
fabio,249,-54,48,-32,-73,-239,10
fabio,249,-52,49,-32,-73,-239,10
fabio,249,-39,53,-32,-73,-239,10
fabio,250,-45,52,-32,-73,-239,10
fabio,249,-53,49,-32,-72,-239,10
fabio,249,-48,48,-32,-73,-239,10
fabio,249,-48,55,-32,-73,-239,10
fabio,248,-44,57,-31,-73,-239,10
fabio,248,-49,56,-31,-73,-239,10
fabio,249,-36,59,-31,-73,-239,10
fabio,249,-40,58,-31,-73,-239,10
fabio,248,-49,56,-31,-73,-239,10
fabio,248,-38,60,-31,-72,-239,10
fabio,249,-35,59,-30,-73,-239,10
fabio,249,-42,56,-31,-72,-240,10
fabio,248,-48,57,-31,-72,-240,10
fabio,248,-43,57,-31,-72,-240,10
fabio,248,-49,57,-31,-73,-239,10
fabio,248,-39,59,-30,-72,-239,10
fabio,248,-47,57,-30,-72,-240,10
fabio,248,-47,57,-30,-73,-239,10
fabio,248,-37,63,-30,-72,-240,10
fabio,247,-43,59,-30,-72,-239,10
fabio,247,-49,58,-30,-72,-240,10
fabio,248,-41,60,-30,-72,-240,10
fabio,247,-48,59,-30,-72,-240,10
fabio,246,-48,63,-30,-72,-240,10
fabio,249,-43,57,-30,-72,-240,10
fabio,249,-33,63,-30,-72,-240,10
fabio,249,-38,58,-30,-72,-240,10
fabio,248,-36,61,-29,-72,-240,10
fabio,248,-35,61,-29,-72,-240,10
fabio,249,-41,57,-30,-72,-240,10
fabio,248,-37,62,-29,-72,-240,10
fabio,248,-36,63,-29,-72,-240,10
fabio,248,-38,60,-29,-72,-240,10
fabio,248,-41,59,-29,-72,-240,10
fabio,248,-39,60,-29,-72,-240,10
fabio,249,-45,57,-29,-72,-240,10
fabio,248,-38,62,-30,-72,-240,10
fabio,248,-39,60,-29,-72,-240,10
fabio,248,-46,58,-29,-72,-240,10
fabio,248,-37,63,-29,-73,-240,10
fabio,248,-35,63,-29,-72,-240,10
fabio,248,-39,59,-29,-72,-239,10
fabio,248,-39,61,-29,-72,-240,10
fabio,248,-42,59,-29,-72,-240,10
fabio,248,-40,59,-29,-72,-240,11
fabio,249,-43,60,-30,-72,-240,11
fabio,246,-51,-1,-20,-51,-245,11
fabio,243,-53,97,28,-77,-237,11
fabio,242,-49,74,3,-74,-242,11
fabio,245,-52,64,0,-73,-241,11
fabio,246,-55,59,0,-73,-241,11
fabio,248,-55,51,-2,-73,-241,11
fabio,245,-53,61,-1,-73,-241,11
fabio,247,-56,53,-1,-73,-242,11
fabio,243,-48,77,-2,-73,-242,11
fabio,245,-53,64,-2,-73,-241,11
fabio,245,-53,61,-2,-73,-241,11
fabio,239,-43,88,-2,-73,-241,11
fabio,245,-54,63,-2,-73,-241,11
fabio,243,-50,73,-2,-73,-242,11
fabio,245,-54,63,-3,-73,-242,11
fabio,241,-48,79,-3,-72,-242,11
fabio,239,-44,87,-2,-73,-242,11
fabio,244,-52,67,-2,-72,-242,11
fabio,243,-50,72,-2,-73,-241,11
fabio,240,-43,87,-3,-73,-242,11
fabio,244,-53,67,-2,-73,-242,11
fabio,244,-51,71,-3,-73,-242,11
fabio,242,-47,80,-2,-73,-241,11
fabio,246,-54,61,-2,-72,-241,11
fabio,242,-49,75,-3,-73,-242,11
fabio,241,-47,79,-2,-72,-242,11
fabio,245,-54,60,-2,-72,-241,11
fabio,244,-50,68,-2,-72,-242,11
fabio,242,-48,77,-2,-73,-242,11
fabio,240,-45,83,-2,-73,-242,11
fabio,243,-49,75,-2,-73,-242,11
fabio,245,-54,63,-2,-73,-241,11
fabio,243,-50,73,-2,-73,-242,11
fabio,240,-44,85,-2,-73,-242,11
fabio,244,-52,69,-1,-73,-241,11
fabio,243,-50,72,-2,-73,-242,11
fabio,240,-44,85,-2,-73,-242,11
fabio,244,-52,68,-1,-73,-242,11
fabio,245,-54,62,-1,-72,-241,11
fabio,243,-49,73,-1,-73,-242,11
fabio,242,-47,80,-1,-73,-241,11
fabio,240,-45,84,-1,-73,-241,11
fabio,244,-51,69,-1,-73,-242,11
fabio,245,-53,65,-1,-72,-241,11
fabio,242,-49,77,-1,-72,-242,11
fabio,244,-53,66,-2,-72,-242,11
fabio,241,-48,79,-1,-72,-242,11
fabio,243,-51,73,-1,-73,-242,11
fabio,245,-53,66,-1,-73,-242,11
fabio,243,-52,72,-1,-72,-242,11
fabio,243,-51,72,-1,-72,-242,11
fabio,243,-52,70,-1,-73,-242,11
fabio,241,-47,82,-2,-72,-241,11
fabio,243,-51,73,-1,-72,-242,11
fabio,243,-52,70,-1,-72,-241,11
fabio,246,-55,59,-2,-72,-241,11
fabio,243,-53,70,-1,-73,-242,11
fabio,242,-50,75,-1,-72,-242,12
fabio,241,-47,82,-1,-73,-242,12
fabio,243,-54,66,6,-72,-244,12
fabio,187,-104,126,81,-59,-218,12
fabio,241,-41,91,82,-52,-232,12
fabio,247,-46,62,89,-54,-230,12
fabio,252,-49,35,89,-55,-231,12
fabio,250,-46,46,91,-54,-230,12
fabio,251,-50,37,92,-54,-229,12
fabio,249,-46,50,93,-54,-229,12
fabio,251,-50,40,93,-53,-229,12
fabio,251,-50,35,93,-54,-229,12
fabio,246,-43,64,93,-53,-229,12
fabio,249,-46,51,93,-53,-229,12
fabio,249,-48,50,93,-54,-229,12
fabio,250,-51,41,92,-53,-229,12
fabio,247,-45,60,93,-53,-229,12
fabio,249,-48,50,92,-53,-229,12
fabio,250,-48,44,93,-52,-229,12
fabio,252,-51,33,92,-53,-230,12
fabio,249,-47,51,92,-53,-229,12
fabio,247,-45,59,92,-53,-229,12
fabio,251,-49,43,92,-53,-230,12
fabio,247,-45,59,92,-53,-230,12
fabio,245,-42,68,92,-52,-230,12
fabio,249,-46,54,92,-52,-230,12
fabio,250,-49,46,92,-52,-230,12
fabio,247,-45,59,91,-52,-230,12
fabio,250,-47,48,91,-52,-230,12
fabio,249,-48,50,91,-51,-230,12
fabio,242,-40,78,91,-51,-230,12
fabio,247,-44,64,91,-52,-230,12
fabio,250,-49,47,91,-51,-231,12
fabio,245,-44,69,91,-52,-231,12
fabio,249,-48,52,91,-52,-230,12
fabio,248,-47,56,91,-52,-230,12
fabio,242,-40,80,91,-52,-231,12
fabio,248,-47,55,90,-51,-231,12
fabio,246,-45,63,91,-52,-231,12
fabio,247,-44,64,90,-52,-231,12
fabio,249,-48,51,90,-52,-230,12
fabio,246,-44,65,91,-52,-231,12
fabio,248,-47,56,90,-52,-231,12
fabio,249,-49,49,91,-52,-230,12
fabio,249,-48,52,90,-52,-230,12
fabio,250,-50,46,90,-52,-230,12
fabio,245,-43,68,90,-52,-231,12
fabio,249,-50,47,90,-52,-230,12
fabio,246,-45,63,90,-52,-230,12
fabio,247,-45,62,90,-52,-231,12
fabio,247,-45,62,90,-52,-230,12
fabio,249,-48,52,90,-52,-231,12
fabio,246,-44,65,90,-52,-230,12
fabio,249,-48,52,90,-52,-231,12
fabio,247,-46,60,90,-52,-231,12
fabio,249,-49,48,89,-51,-231,12
fabio,249,-48,52,90,-52,-231,12
fabio,250,-50,44,90,-52,-231,12
fabio,246,-44,66,90,-52,-231,12
giulia,18,96,-235,-245,7,56,1
giulia,18,95,-236,-246,7,56,1
giulia,18,95,-235,-245,7,56,1
giulia,19,95,-236,-246,7,57,1
giulia,19,96,-235,-246,7,56,1
giulia,20,96,-235,-246,7,57,1
giulia,19,95,-235,-246,7,57,1
giulia,20,95,-235,-246,7,57,1
giulia,20,94,-236,-246,7,57,1
giulia,19,95,-235,-246,6,57,1
giulia,20,93,-236,-245,7,57,1
giulia,20,93,-236,-245,7,58,1
giulia,18,93,-236,-245,7,57,1
giulia,18,93,-236,-246,7,57,1
giulia,19,93,-236,-246,6,56,1
giulia,19,93,-237,-246,6,57,1
giulia,20,93,-236,-246,7,56,1
giulia,19,92,-237,-246,7,56,1
giulia,19,93,-237,-246,7,56,1
giulia,20,92,-237,-246,7,56,1
giulia,19,93,-236,-246,6,54,1
giulia,19,92,-237,-246,6,54,1
giulia,19,92,-237,-246,7,54,1
giulia,19,92,-238,-246,7,54,1
giulia,19,92,-237,-246,6,53,1
giulia,19,92,-237,-246,6,54,1
giulia,19,92,-237,-246,7,54,1
giulia,19,92,-237,-246,7,54,1
giulia,19,92,-237,-246,7,54,1
giulia,19,92,-237,-246,7,54,1
giulia,19,91,-237,-246,7,54,1
giulia,19,92,-237,-246,7,54,1
giulia,19,91,-238,-246,7,53,1
giulia,19,91,-237,-246,6,54,1
giulia,19,92,-237,-246,6,53,1
giulia,19,91,-238,-246,6,53,1
giulia,19,92,-237,-246,7,53,1
giulia,19,91,-237,-246,6,53,1
giulia,19,92,-237,-246,6,53,1
giulia,19,92,-237,-246,6,53,1
giulia,19,91,-238,-246,6,53,1
giulia,19,92,-237,-246,7,53,1
giulia,19,91,-238,-246,7,53,1
giulia,19,92,-237,-247,6,53,1
giulia,19,91,-237,-246,6,54,1
giulia,19,91,-238,-246,6,53,1
giulia,19,91,-238,-246,6,53,1
giulia,19,91,-237,-246,6,53,1
giulia,19,91,-238,-246,6,53,1
giulia,19,92,-238,-247,6,53,1
giulia,19,91,-238,-246,6,53,1
giulia,19,91,-237,-246,6,53,1
giulia,19,91,-238,-246,7,53,1
giulia,19,90,-238,-246,7,53,1
giulia,19,90,-238,-246,6,53,1
giulia,19,90,-238,-246,7,53,1
giulia,19,91,-238,-246,6,53,2
giulia,18,91,-238,-246,6,53,2
giulia,17,91,-238,-246,6,55,2
giulia,57,76,-239,-240,6,84,2
giulia,24,76,-247,-222,-2,112,2
giulia,6,85,-241,-244,5,66,2
giulia,4,88,-240,-243,4,67,2
giulia,10,94,-236,-245,3,62,2
giulia,15,95,-235,-244,3,65,2
giulia,19,96,-233,-236,-4,86,2
giulia,12,92,-236,-234,9,108,2
giulia,4,95,-235,-246,7,55,2
giulia,9,97,-234,-248,4,40,2
giulia,14,98,-234,-247,6,52,2
giulia,14,97,-235,-247,6,50,2
giulia,13,96,-235,-247,6,49,2
giulia,15,96,-235,-247,6,49,2
giulia,13,96,-236,-247,6,49,2
giulia,14,95,-235,-247,6,49,2
giulia,14,96,-235,-247,6,48,2
giulia,13,95,-236,-247,6,48,2
giulia,13,96,-235,-247,6,48,2
giulia,13,95,-235,-247,6,48,2
giulia,16,96,-235,-247,6,48,2
giulia,14,95,-235,-247,6,48,2
giulia,14,95,-236,-247,6,49,2
giulia,15,96,-235,-247,6,49,2
giulia,13,95,-236,-247,6,48,2
giulia,14,95,-235,-247,7,51,2
giulia,15,96,-235,-246,7,52,2
giulia,14,94,-236,-246,7,53,2
giulia,14,96,-234,-246,6,52,2
giulia,12,95,-235,-246,7,53,2
giulia,13,96,-235,-246,7,53,2
giulia,13,96,-235,-246,7,53,2
giulia,12,95,-235,-246,7,53,2
giulia,14,96,-235,-246,6,53,2
giulia,13,96,-235,-246,7,53,2
giulia,13,95,-236,-246,7,53,2
giulia,14,96,-235,-246,6,53,2
giulia,13,95,-236,-246,7,53,2
giulia,14,96,-235,-246,7,53,2
giulia,13,95,-235,-246,7,53,2
giulia,13,96,-235,-246,7,54,2
giulia,14,96,-235,-246,7,53,2
giulia,13,95,-235,-246,7,53,2
giulia,14,96,-235,-246,7,53,2
giulia,13,95,-236,-246,7,53,2
giulia,14,96,-235,-246,7,53,2
giulia,13,95,-236,-246,7,53,2
giulia,14,95,-235,-246,7,53,2
giulia,14,96,-235,-246,7,53,2
giulia,13,95,-235,-246,7,53,2
giulia,14,96,-235,-246,7,53,2
giulia,13,95,-236,-247,7,53,2
giulia,13,95,-235,-246,7,53,2
giulia,14,95,-236,-246,7,53,2
giulia,13,95,-235,-246,7,54,2
giulia,14,95,-235,-246,7,53,2
giulia,13,95,-236,-246,7,53,3
giulia,13,95,-236,-246,6,53,3
giulia,19,95,-235,-243,-15,-19,3
giulia,-6,78,-245,-237,-45,-28,3
giulia,-8,49,-251,-246,-51,-20,3
giulia,2,87,-240,-247,-4,13,3
giulia,19,69,-240,-246,-13,-11,3
giulia,9,97,-234,-242,8,78,3
giulia,13,90,-238,-248,3,44,3
giulia,16,91,-237,-248,2,38,3
giulia,16,90,-238,-247,3,44,3
giulia,16,89,-239,-247,3,45,3
giulia,16,88,-239,-247,4,46,3
giulia,15,84,-241,-247,3,48,3
giulia,18,86,-240,-245,3,55,3
giulia,17,84,-241,-246,3,60,3
giulia,18,85,-240,-245,3,60,3
giulia,19,85,-241,-245,4,59,3
giulia,19,86,-240,-245,3,60,3
giulia,19,85,-241,-245,4,60,3
giulia,19,85,-240,-245,4,60,3
giulia,20,85,-240,-245,4,59,3
giulia,18,84,-241,-245,4,61,3
giulia,20,85,-240,-245,4,62,3
giulia,19,84,-241,-245,4,62,3
giulia,19,84,-241,-245,4,63,3
giulia,19,84,-241,-245,4,62,3
giulia,19,84,-241,-245,4,62,3
giulia,19,84,-241,-245,4,61,3
giulia,19,84,-241,-245,4,61,3
giulia,19,84,-241,-245,4,61,3
giulia,19,84,-241,-245,4,61,3
giulia,19,84,-240,-245,4,61,3
giulia,19,83,-241,-245,4,62,3
giulia,19,84,-240,-245,4,61,3
giulia,18,83,-241,-244,4,62,3
giulia,19,84,-240,-245,4,62,3
giulia,19,83,-241,-245,4,62,3
giulia,18,84,-241,-245,4,61,3
giulia,19,83,-241,-245,4,61,3
giulia,19,84,-241,-245,4,61,3
giulia,19,83,-241,-245,4,61,3
giulia,19,83,-241,-245,4,62,3
giulia,19,83,-241,-245,4,62,3
giulia,19,83,-241,-245,4,61,3
giulia,19,83,-241,-245,4,61,3
giulia,20,83,-241,-245,4,61,3
giulia,19,83,-241,-245,4,62,3
giulia,19,83,-241,-245,4,62,3
giulia,19,83,-241,-245,4,62,3
giulia,20,83,-241,-245,4,62,3
giulia,20,83,-241,-245,4,62,3
giulia,20,83,-241,-245,4,62,3
giulia,20,84,-241,-244,4,63,3
giulia,20,83,-241,-244,4,62,3
giulia,20,83,-241,-245,4,63,3
giulia,20,83,-241,-245,4,63,3
giulia,20,84,-240,-245,4,62,3
giulia,20,83,-241,-245,4,62,3
giulia,20,83,-241,-245,4,62,4
giulia,21,86,-239,-244,3,65,4
giulia,24,99,-232,-243,-27,-22,4
giulia,34,90,-236,-236,-73,-33,4
giulia,141,-136,-154,-176,-88,-139,4
giulia,172,-159,-105,-183,-117,-122,4
giulia,36,-240,67,223,-42,-94,4
giulia,-38,-243,30,214,24,-114,4
giulia,-4,-217,135,211,6,-124,4
giulia,1,-210,143,214,6,-122,4
giulia,0,-199,159,214,5,-123,4
giulia,-23,-201,158,214,3,-120,4
giulia,-2,-196,163,218,4,-114,4
giulia,2,-193,167,219,5,-113,4
giulia,1,-195,165,218,4,-115,4
giulia,1,-195,165,218,4,-114,4
giulia,1,-195,164,218,3,-114,4
giulia,1,-195,164,218,3,-114,4
giulia,1,-194,165,218,3,-114,4
giulia,1,-194,166,219,3,-114,4
giulia,1,-195,164,219,4,-114,4
giulia,1,-196,164,218,3,-114,4
giulia,1,-197,162,218,3,-114,4
giulia,1,-195,164,218,4,-114,4
giulia,1,-196,163,218,3,-114,4
giulia,1,-195,165,218,3,-115,4
giulia,2,-195,164,217,3,-116,4
giulia,1,-195,164,217,3,-117,4
giulia,2,-196,163,217,3,-117,4
giulia,2,-195,164,217,3,-117,4
giulia,2,-196,164,217,3,-117,4
giulia,2,-195,164,217,3,-118,4
giulia,1,-194,165,216,3,-119,4
giulia,1,-196,164,216,3,-118,4
giulia,1,-196,164,216,3,-119,4
giulia,1,-194,165,216,3,-119,4
giulia,1,-195,164,216,3,-119,4
giulia,1,-195,165,216,3,-119,4
giulia,1,-195,164,216,3,-119,4
giulia,1,-195,164,216,3,-119,4
giulia,2,-195,164,216,3,-119,4
giulia,1,-196,164,216,3,-119,4
giulia,1,-194,165,215,3,-119,4
giulia,1,-195,164,216,3,-119,4
giulia,1,-195,164,216,3,-120,4
giulia,1,-195,164,216,3,-119,4
giulia,1,-196,163,216,3,-119,4
giulia,1,-195,165,216,3,-119,4
giulia,1,-196,163,216,3,-119,4
giulia,1,-195,165,216,3,-119,4
giulia,1,-195,164,216,3,-119,4
giulia,1,-195,164,216,3,-119,4
giulia,1,-195,164,216,3,-119,4
giulia,1,-196,163,216,3,-119,4
giulia,1,-195,164,216,3,-119,4
giulia,1,-196,163,216,3,-118,4
giulia,1,-196,163,216,3,-118,4
giulia,1,-196,164,216,3,-119,4
giulia,1,-196,163,216,3,-119,4
giulia,1,-197,162,216,3,-118,5
giulia,2,-197,162,217,3,-117,5
giulia,-5,-196,166,216,4,-119,5
giulia,-16,-201,152,196,12,-131,5
giulia,-29,-176,181,247,3,2,5
giulia,-8,-191,171,246,0,-55,5
giulia,-51,-172,181,239,3,-59,5
giulia,-49,-176,178,239,2,-57,5
giulia,-2,-178,185,243,8,-37,5
giulia,-3,-181,181,243,7,-40,5
giulia,-4,-184,179,242,6,-42,5
giulia,-3,-184,179,242,6,-43,5
giulia,-4,-183,179,243,6,-44,5
giulia,-3,-184,178,242,5,-44,5
giulia,-3,-184,179,242,5,-45,5
giulia,-3,-185,178,242,5,-45,5
giulia,-4,-184,178,242,5,-45,5
giulia,-3,-185,178,242,5,-46,5
giulia,-4,-185,177,242,5,-46,5
giulia,-4,-186,176,242,5,-46,5
giulia,-4,-184,177,242,5,-46,5
giulia,-3,-185,177,242,5,-46,5
giulia,-4,-185,178,242,5,-46,5
giulia,-4,-185,178,242,5,-46,5
giulia,-4,-186,176,242,5,-46,5
giulia,-4,-185,177,242,5,-46,5
giulia,-5,-186,175,241,5,-47,5
giulia,-5,-186,177,242,5,-47,5
giulia,-5,-187,176,242,5,-47,5
giulia,-5,-186,177,241,5,-47,5
giulia,-5,-186,176,242,5,-47,5
giulia,-5,-187,175,241,5,-47,5
giulia,-6,-185,177,242,5,-47,5
giulia,-5,-186,176,241,5,-47,5
giulia,-6,-186,177,241,5,-47,5
giulia,-6,-185,177,241,5,-48,5
giulia,-5,-187,174,241,5,-48,5
