x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
250,-53,24,-38,-74,-236,10
247,-49,64,-35,-74,-238,10
245,-52,62,-33,-73,-239,10
249,-54,48,-32,-73,-239,10
249,-52,49,-32,-73,-239,10
249,-39,53,-32,-73,-239,10
250,-45,52,-32,-73,-239,10
249,-53,49,-32,-72,-239,10
249,-48,48,-32,-73,-239,10
249,-48,55,-32,-73,-239,10
248,-44,57,-31,-73,-239,10
248,-49,56,-31,-73,-239,10
249,-36,59,-31,-73,-239,10
249,-40,58,-31,-73,-239,10
248,-49,56,-31,-73,-239,10
248,-38,60,-31,-72,-239,10
249,-35,59,-30,-73,-239,10
249,-42,56,-31,-72,-240,10
248,-48,57,-31,-72,-240,10
248,-43,57,-31,-72,-240,10
248,-49,57,-31,-73,-239,10
248,-39,59,-30,-72,-239,10
248,-47,57,-30,-72,-240,10
248,-47,57,-30,-73,-239,10
248,-37,63,-30,-72,-240,10
247,-43,59,-30,-72,-239,10
247,-49,58,-30,-72,-240,10
248,-41,60,-30,-72,-240,10
247,-48,59,-30,-72,-240,10
246,-48,63,-30,-72,-240,10
249,-43,57,-30,-72,-240,10
249,-33,63,-30,-72,-240,10
249,-38,58,-30,-72,-240,10
248,-36,61,-29,-72,-240,10
248,-35,61,-29,-72,-240,10
249,-41,57,-30,-72,-240,10
248,-37,62,-29,-72,-240,10
248,-36,63,-29,-72,-240,10
248,-38,60,-29,-72,-240,10
248,-41,59,-29,-72,-240,10
248,-39,60,-29,-72,-240,10
249,-45,57,-29,-72,-240,10
248,-38,62,-30,-72,-240,10
248,-39,60,-29,-72,-240,10
248,-46,58,-29,-72,-240,10
248,-37,63,-29,-73,-240,10
248,-35,63,-29,-72,-240,10
248,-39,59,-29,-72,-239,10
248,-39,61,-29,-72,-240,10
248,-42,59,-29,-72,-240,10
248,-40,59,-29,-72,-240,11
249,-43,60,-30,-72,-240,11
246,-51,-1,-20,-51,-245,11
243,-53,97,28,-77,-237,11
242,-49,74,3,-74,-242,11
245,-52,64,0,-73,-241,11
246,-55,59,0,-73,-241,11
248,-55,51,-2,-73,-241,11
245,-53,61,-1,-73,-241,11
247,-56,53,-1,-73,-242,11
243,-48,77,-2,-73,-242,11
245,-53,64,-2,-73,-241,11
245,-53,61,-2,-73,-241,11
239,-43,88,-2,-73,-241,11
245,-54,63,-2,-73,-241,11
243,-50,73,-2,-73,-242,11
245,-54,63,-3,-73,-242,11
241,-48,79,-3,-72,-242,11
239,-44,87,-2,-73,-242,11
244,-52,67,-2,-72,-242,11
243,-50,72,-2,-73,-241,11
240,-43,87,-3,-73,-242,11
244,-53,67,-2,-73,-242,11
244,-51,71,-3,-73,-242,11
242,-47,80,-2,-73,-241,11
246,-54,61,-2,-72,-241,11
242,-49,75,-3,-73,-242,11
241,-47,79,-2,-72,-242,11
245,-54,60,-2,-72,-241,11
244,-50,68,-2,-72,-242,11
242,-48,77,-2,-73,-242,11
240,-45,83,-2,-73,-242,11
243,-49,75,-2,-73,-242,11
245,-54,63,-2,-73,-241,11
243,-50,73,-2,-73,-242,11
240,-44,85,-2,-73,-242,11
244,-52,69,-1,-73,-241,11
243,-50,72,-2,-73,-242,11
240,-44,85,-2,-73,-242,11
244,-52,68,-1,-73,-242,11
245,-54,62,-1,-72,-241,11
243,-49,73,-1,-73,-242,11
242,-47,80,-1,-73,-241,11
240,-45,84,-1,-73,-241,11
244,-51,69,-1,-73,-242,11
245,-53,65,-1,-72,-241,11
242,-49,77,-1,-72,-242,11
244,-53,66,-2,-72,-242,11
241,-48,79,-1,-72,-242,11
243,-51,73,-1,-73,-242,11
245,-53,66,-1,-73,-242,11
243,-52,72,-1,-72,-242,11
243,-51,72,-1,-72,-242,11
243,-52,70,-1,-73,-242,11
241,-47,82,-2,-72,-241,11
243,-51,73,-1,-72,-242,11
243,-52,70,-1,-72,-241,11
246,-55,59,-2,-72,-241,11
243,-53,70,-1,-73,-242,11
242,-50,75,-1,-72,-242,12
241,-47,82,-1,-73,-242,12
243,-54,66,6,-72,-244,12
187,-104,126,81,-59,-218,12
241,-41,91,82,-52,-232,12
247,-46,62,89,-54,-230,12
252,-49,35,89,-55,-231,12
250,-46,46,91,-54,-230,12
251,-50,37,92,-54,-229,12
249,-46,50,93,-54,-229,12
251,-50,40,93,-53,-229,12
251,-50,35,93,-54,-229,12
246,-43,64,93,-53,-229,12
249,-46,51,93,-53,-229,12
249,-48,50,93,-54,-229,12
250,-51,41,92,-53,-229,12
247,-45,60,93,-53,-229,12
249,-48,50,92,-53,-229,12
250,-48,44,93,-52,-229,12
252,-51,33,92,-53,-230,12
249,-47,51,92,-53,-229,12
247,-45,59,92,-53,-229,12
251,-49,43,92,-53,-230,12
247,-45,59,92,-53,-230,12
245,-42,68,92,-52,-230,12
249,-46,54,92,-52,-230,12
250,-49,46,92,-52,-230,12
247,-45,59,91,-52,-230,12
250,-47,48,91,-52,-230,12
249,-48,50,91,-51,-230,12
242,-40,78,91,-51,-230,12
247,-44,64,91,-52,-230,12
250,-49,47,91,-51,-231,12
245,-44,69,91,-52,-231,12
249,-48,52,91,-52,-230,12
248,-47,56,91,-52,-230,12
242,-40,80,91,-52,-231,12
248,-47,55,90,-51,-231,12
246,-45,63,91,-52,-231,12
247,-44,64,90,-52,-231,12
249,-48,51,90,-52,-230,12
246,-44,65,91,-52,-231,12
248,-47,56,90,-52,-231,12
249,-49,49,91,-52,-230,12
249,-48,52,90,-52,-230,12
250,-50,46,90,-52,-230,12
245,-43,68,90,-52,-231,12
249,-50,47,90,-52,-230,12
246,-45,63,90,-52,-230,12
247,-45,62,90,-52,-231,12
247,-45,62,90,-52,-230,12
249,-48,52,90,-52,-231,12
246,-44,65,90,-52,-230,12
249,-48,52,90,-52,-231,12
247,-46,60,90,-52,-231,12
249,-49,48,89,-51,-231,12
249,-48,52,90,-52,-231,12
250,-50,44,90,-52,-231,12
246,-44,66,90,-52,-231,12
