x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
-232,9,-91,113,24,238,8
-232,10,-92,113,24,238,8
-232,9,-91,112,24,238,8
-232,10,-92,113,24,238,8
-233,10,-91,113,24,237,8
-232,10,-91,113,24,238,8
-233,10,-91,113,24,237,8
-233,10,-91,113,24,237,8
-233,9,-91,113,24,238,8
-232,10,-91,113,24,237,8
-232,10,-92,113,24,237,8
-233,9,-92,113,24,237,8
-232,9,-92,113,24,238,8
-232,9,-91,113,24,237,8
-232,10,-92,113,24,238,8
-232,9,-91,114,24,237,8
-233,9,-92,113,24,237,8
-232,9,-92,113,24,237,8
-232,9,-92,113,24,238,8
-232,9,-92,113,24,237,8
-233,9,-91,113,24,237,8
-232,10,-92,113,24,237,8
-233,9,-91,113,24,237,8
-232,10,-92,113,25,237,8
-232,9,-92,114,24,237,8
-232,9,-92,114,24,237,8
-232,9,-91,113,24,237,8
-232,9,-92,113,24,237,8
-232,9,-92,113,24,238,8
-232,9,-92,113,24,237,8
-232,9,-92,113,25,237,8
-232,8,-92,114,25,238,8
-232,9,-92,113,24,238,8
-233,9,-92,113,24,237,8
-232,9,-93,113,24,238,8
-232,9,-92,114,25,237,8
-232,9,-93,113,25,237,8
-232,9,-92,114,24,237,8
-232,9,-93,113,25,237,8
-232,9,-93,113,25,237,8
-231,9,-93,113,24,238,8
-232,9,-93,113,24,237,8
-232,10,-93,113,25,237,9
-230,19,-99,73,35,252,9
-244,-26,-57,31,0,262,9
-241,-63,-24,44,39,260,9
-230,0,-97,45,37,260,9
-231,-2,-98,35,33,262,9
-244,-36,-62,36,35,262,9
-237,-18,-78,34,35,262,9
-239,-24,-69,32,34,263,9
-239,-26,-70,30,34,263,9
-239,-26,-71,30,33,263,9
-238,-25,-72,30,34,263,9
-239,-26,-72,30,33,263,9
-239,-24,-70,29,34,263,9
-238,-25,-71,30,33,263,9
-239,-24,-71,30,34,263,9
-238,-24,-72,30,34,263,9
-239,-24,-72,30,33,263,9
-238,-24,-72,30,34,263,9
-238,-23,-72,30,33,263,9
-239,-24,-72,30,33,263,9
-239,-23,-72,30,34,263,9
-239,-23,-71,30,33,263,9
-238,-23,-72,30,34,263,9
-239,-23,-71,29,33,263,9
-238,-23,-72,30,34,263,9
-239,-23,-72,30,34,263,9
-239,-23,-72,30,33,263,9
-239,-23,-72,30,34,263,9
-239,-23,-72,29,34,263,9
-239,-23,-72,30,34,263,9
-239,-23,-72,29,34,263,9
-239,-23,-72,29,34,264,9
-239,-23,-71,29,34,263,9
-238,-23,-72,29,33,263,9
-239,-23,-71,29,34,263,9
-238,-23,-72,29,34,263,9
-239,-23,-71,29,34,263,9
-238,-23,-72,29,34,263,9
-239,-23,-71,29,34,263,9
-238,-23,-72,29,34,263,9
-239,-23,-71,29,34,263,9
-238,-23,-72,29,34,263,9
-238,-23,-72,29,34,263,9
-238,-23,-72,29,34,263,9
-238,-23,-72,29,34,263,9
-238,-23,-72,29,34,263,9
-238,-23,-73,29,34,263,9
-239,-22,-72,29,34,263,9
-238,-23,-72,30,34,263,9
-238,-22,-72,29,34,263,9
-238,-22,-72,29,34,263,9
-239,-23,-72,29,34,263,9
-238,-23,-73,30,34,263,9
-238,-22,-72,29,34,263,9
-238,-23,-73,30,34,263,9
-238,-23,-72,29,34,263,9
-238,-22,-73,29,34,263,9
-238,-22,-72,29,34,263,9
-238,-22,-72,29,34,263,10
-238,-22,-73,29,34,263,10
-238,-22,-72,29,34,263,10
-237,-13,-80,37,42,264,10
-206,7,-140,11,-65,258,10
-136,-62,-193,-126,-110,210,10
61,-75,-244,-148,-171,-57,10
142,-8,-208,-52,-231,-66,10
171,48,-183,-53,-239,-17,10
224,26,-110,-64,-197,-122,10
218,47,-126,-95,-99,-198,10
205,83,-136,-64,-52,-238,10
200,60,-146,-110,-78,-210,10
201,62,-143,-110,-80,-210,10
198,66,-146,-114,-83,-207,10
198,65,-146,-113,-82,-207,10
197,64,-148,-114,-83,-206,10
198,61,-147,-113,-82,-207,10
198,62,-148,-112,-82,-207,10
198,61,-148,-112,-82,-208,10
198,62,-148,-112,-82,-208,10
197,62,-149,-111,-82,-208,10
197,63,-148,-111,-82,-208,10
197,62,-148,-111,-82,-208,10
197,63,-149,-111,-82,-208,10
197,62,-148,-111,-82,-209,10
197,62,-149,-111,-82,-208,10
197,62,-149,-111,-82,-209,10
197,63,-149,-111,-82,-208,10
197,62,-149,-111,-82,-209,10
196,63,-149,-112,-82,-208,10
197,63,-149,-111,-83,-208,10
196,63,-150,-111,-83,-208,10
197,63,-149,-111,-82,-208,10
196,63,-150,-111,-82,-208,10
196,63,-149,-111,-83,-208,10
196,63,-150,-111,-83,-208,10
196,63,-150,-112,-83,-208,10
195,63,-150,-112,-83,-208,10
196,63,-149,-112,-83,-208,10
195,63,-150,-112,-83,-207,10
195,64,-150,-113,-83,-207,10
195,64,-150,-113,-83,-207,10
195,64,-150,-113,-83,-206,10
195,64,-150,-113,-83,-206,10
195,64,-150,-114,-83,-206,10
195,63,-150,-113,-84,-207,10
195,64,-150,-114,-84,-206,10
195,64,-150,-113,-84,-206,10
195,65,-151,-114,-84,-206,10
195,65,-151,-114,-84,-206,10
195,65,-151,-114,-84,-206,10
195,64,-151,-114,-84,-206,10
195,65,-151,-115,-84,-205,10
194,64,-151,-115,-84,-206,10
194,65,-151,-115,-85,-205,10
194,64,-151,-115,-85,-205,10
194,65,-151,-115,-84,-205,10
194,65,-151,-115,-85,-205,10
194,65,-151,-115,-85,-205,11
194,65,-152,-115,-85,-205,11
194,65,-151,-115,-85,-205,11
194,65,-151,-116,-85,-204,11
194,65,-152,-116,-85,-205,11
193,66,-152,-116,-85,-204,11
193,66,-152,-116,-85,-204,11
193,66,-152,-116,-85,-204,11
194,66,-152,-116,-85,-204,11
193,66,-154,-119,-87,-201,11
189,73,-154,-131,-105,-200,11
179,87,-159,-23,-100,-228,11
171,92,-163,-43,-77,-251,11
185,89,-150,-44,-61,-241,11
187,91,-147,-46,-61,-241,11
185,91,-149,-45,-61,-241,11
185,90,-150,-45,-61,-241,11
184,90,-150,-45,-62,-241,11
184,88,-152,-45,-61,-241,11
185,87,-152,-45,-62,-241,11
184,87,-152,-45,-62,-241,11
185,87,-152,-45,-62,-241,11
184,87,-152,-45,-61,-241,11
184,87,-152,-45,-62,-241,11
184,87,-152,-45,-61,-241,11
184,87,-152,-45,-61,-241,11
