x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
-220,29,-117,40,88,244,7
-219,28,-117,39,88,244,7
-216,28,-124,39,87,244,7
-207,31,-135,38,88,244,7
-203,31,-141,39,88,244,7
-210,27,-133,39,88,243,7
-215,30,-124,40,88,244,7
-213,29,-130,40,88,244,7
-206,29,-138,39,88,244,7
-202,13,-146,40,88,244,7
-198,17,-154,40,88,244,7
-215,26,-125,39,88,244,7
-206,33,-136,40,88,244,7
-203,34,-140,39,89,244,7
-204,34,-138,39,89,244,7
-198,30,-150,39,88,243,7
-206,35,-135,39,88,244,7
-200,28,-147,40,88,243,7
-208,37,-132,40,89,244,7
-199,29,-147,40,89,244,7
-199,29,-148,40,89,244,7
-196,26,-152,40,89,243,7
-196,27,-153,38,89,244,8
-206,34,-135,39,89,243,8
-208,34,-133,41,89,243,8
-174,82,-152,21,59,266,8
-164,95,-159,-69,56,253,8
-191,65,-148,-27,78,253,8
-184,64,-157,-28,64,257,8
-187,53,-154,-24,61,258,8
-192,55,-150,-25,61,258,8
-192,55,-147,-25,61,258,8
-194,50,-149,-26,61,258,8
-194,55,-148,-27,60,258,8
-193,53,-147,-28,60,258,8
-188,58,-153,-28,60,258,8
-186,68,-144,-28,60,258,8
-186,69,-151,-29,60,258,8
-186,67,-153,-29,60,258,8
-186,67,-153,-29,60,258,8
-189,66,-149,-30,60,258,8
-189,63,-151,-29,60,258,8
-188,66,-151,-29,60,258,8
-187,65,-152,-29,60,258,8
-186,65,-152,-29,60,258,8
-186,66,-152,-29,60,258,8
-183,66,-156,-29,60,258,8
-182,65,-159,-30,60,258,8
-182,65,-158,-30,60,258,8
-181,66,-158,-30,60,258,8
-183,66,-157,-30,60,258,8
-184,67,-156,-30,60,258,8
-183,64,-157,-30,60,258,8
-183,64,-158,-30,60,258,8
-181,64,-160,-29,60,258,8
-182,64,-159,-30,60,258,8
-182,64,-158,-30,60,258,8
-182,64,-158,-30,60,258,8
-184,66,-154,-30,60,258,8
-184,67,-154,-29,60,258,8
-188,65,-150,-30,59,258,8
-188,64,-152,-31,59,258,8
-185,63,-155,-31,59,258,8
-173,84,-156,-31,59,258,8
-175,61,-168,-32,59,258,8
-176,65,-166,-32,59,258,8
-176,70,-161,-32,59,258,8
-178,71,-160,-32,59,258,8
-180,74,-157,-33,59,258,8
-175,64,-167,-33,59,258,8
-175,68,-165,-32,59,258,8
-176,68,-164,-32,58,258,8
-176,68,-163,-32,58,258,8
-175,71,-164,-33,59,258,8
-173,78,-163,-33,59,258,8
-173,68,-168,-33,58,258,8
-174,63,-168,-33,58,258,8
-176,64,-166,-33,59,258,8
-170,72,-168,-33,58,258,8
-175,74,-158,-34,58,258,8
-174,69,-166,-33,58,258,8
-168,78,-167,-33,58,258,9
-170,75,-169,-34,58,259,9
-171,67,-168,-11,88,236,9
-145,81,-187,-14,51,262,9
-222,-3,-90,-5,54,261,9
-206,9,-144,-9,61,259,9
-204,24,-141,2,64,255,9
-203,8,-144,-5,47,263,9
-190,31,-160,4,49,264,9
-189,35,-159,0,48,264,9
-187,54,-156,0,47,263,9
-193,53,-148,0,47,264,9
-193,57,-147,-1,47,264,9
