x_chest;y_chest;z_chest;x_ankle;y_ankle;z_ankle;position
-14;-116;232;247;20;17;6
-15;-115;232;247;21;17;6
-15;-115;232;247;21;16;6
-15;-115;232;247;21;16;6
-15;-115;232;247;21;17;6
-15;-115;232;247;21;17;6
-15;-115;232;246;21;17;6
-15;-115;232;246;21;17;6
-14;-115;232;247;21;16;6
-14;-115;232;247;21;16;6
-15;-115;232;247;21;16;6
-15;-115;232;247;21;16;6
-14;-115;233;247;21;16;6
-15;-115;232;247;21;16;6
-14;-115;232;247;21;16;6
-15;-115;232;246;21;17;6
-14;-114;232;247;21;16;6
-15;-115;233;247;21;17;6
-14;-115;232;247;21;16;6
-15;-114;233;247;21;16;6
-15;-114;232;247;21;17;6
-15;-115;233;247;21;17;6
-15;-115;233;247;21;17;6
-15;-115;232;246;21;16;6
-134;-181;-109;4;-14;266;7
-168;-158;-91;57;-12;257;7
-224;-106;22;115;2;235;7
-227;-104;13;96;-18;246;7
-228;-98;21;91;-2;249;7
-228;-99;20;95;-1;247;7
-226;-105;16;96;-1;247;7
-225;-106;16;96;-1;247;7
-225;-108;11;97;0;246;7
-225;-107;13;97;0;246;7
-225;-108;9;97;0;246;7
-225;-107;11;97;0;247;7
-225;-108;9;98;0;246;7
-225;-108;8;97;0;246;7
-225;-108;10;98;0;246;7
-225;-106;13;98;0;246;7
-225;-108;8;98;0;246;7
-226;-107;12;99;0;246;7
-225;-107;10;98;0;246;7
-225;-108;9;99;0;246;7
-226;-105;15;100;0;245;7
-225;-108;8;99;0;246;7
-226;-108;10;99;0;246;7
-226;-106;11;99;0;246;7
-225;-108;6;99;0;246;7
-226;-105;13;100;0;246;7
-225;-108;5;99;0;246;7
-226;-107;11;100;0;245;7
-226;-107;10;99;0;245;7
-226;-106;11;100;0;245;7
-225;-108;5;99;0;246;7
-226;-107;11;100;0;245;7
-225;-108;5;99;0;246;7
-226;-106;11;100;0;245;7
-225;-108;4;100;0;246;7
-226;-107;10;100;0;245;7
-225;-108;4;99;0;245;7
-226;-105;13;101;0;245;7
-225;-108;4;100;0;245;7
-226;-105;12;100;0;246;7
-225;-108;3;99;0;245;7
-226;-106;11;100;0;245;7
-225;-108;3;100;0;246;7
-226;-106;10;100;0;245;7
-225;-108;5;100;0;245;7
-226;-107;8;100;0;245;7
-226;-108;5;100;0;245;7
-225;-107;7;100;0;245;7
-225;-108;5;100;0;245;7
-225;-108;6;100;0;245;7
-226;-106;7;100;0;245;7
-225;-108;4;101;0;245;7
-226;-106;9;100;0;245;7
-225;-108;2;100;0;245;7
-225;-108;2;101;0;245;7
-225;-107;5;101;0;245;7
-225;-108;0;101;0;245;7
-226;-106;7;101;0;245;7
-225;-108;0;100;0;245;7
-226;-107;2;101;0;245;8
-226;-107;5;101;0;245;8
-222;-111;18;112;10;236;8
-214;-123;6;51;3;260;8
-213;-136;19;75;-8;258;8
-209;-135;17;96;-12;248;8
-210;-132;14;89;-23;250;8
-211;-130;14;88;-25;250;8
-210;-132;9;88;-25;250;8
-211;-130;13;88;-25;250;8
-210;-133;8;87;-26;250;8
-211;-131;11;88;-26;250;8
-211;-132;7;88;-26;250;8
-211;-131;10;89;-27;249;8
-210;-132;7;89;-27;250;8
-211;-131;10;89;-27;250;8
-210;-132;7;89;-27;249;8
-211;-130;11;89;-27;249;8
-210;-132;7;90;-27;249;8
-212;-130;12;89;-27;249;8
-210;-132;7;89;-27;249;8
-211;-130;11;90;-27;249;8
-210;-132;7;89;-27;249;8
